FILE                                            	BJD               	QCC_ALL	DPRTYPE 	PI_NAME             	
science/TOI1452/2492172o_pp_e2dsff_tcorr_AB.fits	2459004.995291249 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2492173o_pp_e2dsff_tcorr_AB.fits	2459005.006067012 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2492174o_pp_e2dsff_tcorr_AB.fits	2459005.016836174 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2492175o_pp_e2dsff_tcorr_AB.fits	2459005.0275505353	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2493023o_pp_e2dsff_tcorr_AB.fits	2459009.0081146043	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2493024o_pp_e2dsff_tcorr_AB.fits	2459009.0189502775	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2493025o_pp_e2dsff_tcorr_AB.fits	2459009.0297252494	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2493026o_pp_e2dsff_tcorr_AB.fits	2459009.0404984215	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2497624o_pp_e2dsff_tcorr_AB.fits	2459030.9738242277	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2497625o_pp_e2dsff_tcorr_AB.fits	2459030.984531751 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2497626o_pp_e2dsff_tcorr_AB.fits	2459030.9953043754	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2497627o_pp_e2dsff_tcorr_AB.fits	2459031.0060131983	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2497831o_pp_e2dsff_tcorr_AB.fits	2459031.977163551 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2497832o_pp_e2dsff_tcorr_AB.fits	2459031.9878719766	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2497833o_pp_e2dsff_tcorr_AB.fits	2459031.9985814015	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2497834o_pp_e2dsff_tcorr_AB.fits	2459032.009288727 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2498018o_pp_e2dsff_tcorr_AB.fits	2459032.943026413 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2498019o_pp_e2dsff_tcorr_AB.fits	2459032.953733742 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2498020o_pp_e2dsff_tcorr_AB.fits	2459032.964505971 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2498021o_pp_e2dsff_tcorr_AB.fits	2459032.9752149982	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2498500o_pp_e2dsff_tcorr_AB.fits	2459034.9379059225	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2498501o_pp_e2dsff_tcorr_AB.fits	2459034.9486141545	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2498502o_pp_e2dsff_tcorr_AB.fits	2459034.959386487 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2498503o_pp_e2dsff_tcorr_AB.fits	2459034.9700945187	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2498670o_pp_e2dsff_tcorr_AB.fits	2459035.915762844 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2498671o_pp_e2dsff_tcorr_AB.fits	2459035.9265362793	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2498672o_pp_e2dsff_tcorr_AB.fits	2459035.9373099143	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2498673o_pp_e2dsff_tcorr_AB.fits	2459035.9480168484	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2499239o_pp_e2dsff_tcorr_AB.fits	2459037.932507664 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2499240o_pp_e2dsff_tcorr_AB.fits	2459037.943215901 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2499241o_pp_e2dsff_tcorr_AB.fits	2459037.9539239383	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2499242o_pp_e2dsff_tcorr_AB.fits	2459037.9646317754	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2499440o_pp_e2dsff_tcorr_AB.fits	2459038.935333004 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2499441o_pp_e2dsff_tcorr_AB.fits	2459038.946105544 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2499442o_pp_e2dsff_tcorr_AB.fits	2459038.956878384 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2499443o_pp_e2dsff_tcorr_AB.fits	2459038.967588522 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2499718o_pp_e2dsff_tcorr_AB.fits	2459039.9908604966	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2499719o_pp_e2dsff_tcorr_AB.fits	2459040.0015687356	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2499720o_pp_e2dsff_tcorr_AB.fits	2459040.012340876 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2499721o_pp_e2dsff_tcorr_AB.fits	2459040.0230493145	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2499900o_pp_e2dsff_tcorr_AB.fits	2459040.944698219 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2499901o_pp_e2dsff_tcorr_AB.fits	2459040.9554336616	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2499902o_pp_e2dsff_tcorr_AB.fits	2459040.966206204 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2499903o_pp_e2dsff_tcorr_AB.fits	2459040.9769146456	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2502728o_pp_e2dsff_tcorr_AB.fits	2459057.907954897 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2502729o_pp_e2dsff_tcorr_AB.fits	2459057.918661661 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2502730o_pp_e2dsff_tcorr_AB.fits	2459057.929434425 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2502731o_pp_e2dsff_tcorr_AB.fits	2459057.9401416886	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2502861o_pp_e2dsff_tcorr_AB.fits	2459058.891493856 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2502862o_pp_e2dsff_tcorr_AB.fits	2459058.9022014216	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2502863o_pp_e2dsff_tcorr_AB.fits	2459058.912974887 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2502864o_pp_e2dsff_tcorr_AB.fits	2459058.923683252 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2503037o_pp_e2dsff_tcorr_AB.fits	2459059.893352878 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2503038o_pp_e2dsff_tcorr_AB.fits	2459059.904126345 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2503039o_pp_e2dsff_tcorr_AB.fits	2459059.9148338106	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2503040o_pp_e2dsff_tcorr_AB.fits	2459059.925542476 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2503231o_pp_e2dsff_tcorr_AB.fits	2459060.8763141814	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2503232o_pp_e2dsff_tcorr_AB.fits	2459060.8870218485	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2503233o_pp_e2dsff_tcorr_AB.fits	2459060.897793616 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2503234o_pp_e2dsff_tcorr_AB.fits	2459060.908501683 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2503420o_pp_e2dsff_tcorr_AB.fits	2459061.8633366176	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2503421o_pp_e2dsff_tcorr_AB.fits	2459061.8741089865	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2503422o_pp_e2dsff_tcorr_AB.fits	2459061.884817455 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2503423o_pp_e2dsff_tcorr_AB.fits	2459061.895525322 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2503619o_pp_e2dsff_tcorr_AB.fits	2459062.9067401066	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2503620o_pp_e2dsff_tcorr_AB.fits	2459062.917512475 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2503621o_pp_e2dsff_tcorr_AB.fits	2459062.928285544 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2503622o_pp_e2dsff_tcorr_AB.fits	2459062.93899381  	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2504006o_pp_e2dsff_tcorr_AB.fits	2459064.9170394726	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2504007o_pp_e2dsff_tcorr_AB.fits	2459064.9278128417	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2504008o_pp_e2dsff_tcorr_AB.fits	2459064.938585111 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2504009o_pp_e2dsff_tcorr_AB.fits	2459064.949293979 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2504195o_pp_e2dsff_tcorr_AB.fits	2459065.8462013337	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2504196o_pp_e2dsff_tcorr_AB.fits	2459065.8569742055	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2504197o_pp_e2dsff_tcorr_AB.fits	2459065.867746377 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2504198o_pp_e2dsff_tcorr_AB.fits	2459065.8784548473	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2504885o_pp_e2dsff_tcorr_AB.fits	2459070.854473351 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2504886o_pp_e2dsff_tcorr_AB.fits	2459070.8651805236	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2504887o_pp_e2dsff_tcorr_AB.fits	2459070.875954197 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2504888o_pp_e2dsff_tcorr_AB.fits	2459070.8866615687	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2505081o_pp_e2dsff_tcorr_AB.fits	2459071.8583363346	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2505082o_pp_e2dsff_tcorr_AB.fits	2459071.869043807 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1452/2505083o_pp_e2dsff_tcorr_AB.fits	2459071.8798167803	T      	POLAR_FP	Jean-Francois Donati	
