FILE                                           	BJD               	QCC_ALL	DPRTYPE 	PI_NAME             	
science/TOI732/2464538o_pp_e2dsff_tcorr_AB.fits	2458826.9909157176	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2464539o_pp_e2dsff_tcorr_AB.fits	2458826.994679668 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2464540o_pp_e2dsff_tcorr_AB.fits	2458826.9990129205	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2464541o_pp_e2dsff_tcorr_AB.fits	2458827.003935191 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2464592o_pp_e2dsff_tcorr_AB.fits	2458827.148546357 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2464593o_pp_e2dsff_tcorr_AB.fits	2458827.1526025133	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2464594o_pp_e2dsff_tcorr_AB.fits	2458827.1566017033	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2464595o_pp_e2dsff_tcorr_AB.fits	2458827.160741291 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2464756o_pp_e2dsff_tcorr_AB.fits	2458828.0179472486	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2464757o_pp_e2dsff_tcorr_AB.fits	2458828.0213980204	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2464758o_pp_e2dsff_tcorr_AB.fits	2458828.0249743136	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2464759o_pp_e2dsff_tcorr_AB.fits	2458828.028490801 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2464760o_pp_e2dsff_tcorr_AB.fits	2458828.033271653 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2464761o_pp_e2dsff_tcorr_AB.fits	2458828.0368161877	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2464762o_pp_e2dsff_tcorr_AB.fits	2458828.040525793 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2464763o_pp_e2dsff_tcorr_AB.fits	2458828.044100976 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2464803o_pp_e2dsff_tcorr_AB.fits	2458828.1441259463	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2464804o_pp_e2dsff_tcorr_AB.fits	2458828.1479286114	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2464805o_pp_e2dsff_tcorr_AB.fits	2458828.1517465594	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2464806o_pp_e2dsff_tcorr_AB.fits	2458828.1555171665	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2464807o_pp_e2dsff_tcorr_AB.fits	2458828.16000104  	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2464808o_pp_e2dsff_tcorr_AB.fits	2458828.1638312438	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2464809o_pp_e2dsff_tcorr_AB.fits	2458828.1675448264	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2464810o_pp_e2dsff_tcorr_AB.fits	2458828.1712925946	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2465162o_pp_e2dsff_tcorr_AB.fits	2458830.019706211 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2465163o_pp_e2dsff_tcorr_AB.fits	2458830.0267353635	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2465164o_pp_e2dsff_tcorr_AB.fits	2458830.0336955087	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2465165o_pp_e2dsff_tcorr_AB.fits	2458830.0407371046	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2465202o_pp_e2dsff_tcorr_AB.fits	2458830.146721757 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2465203o_pp_e2dsff_tcorr_AB.fits	2458830.1534591755	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2465204o_pp_e2dsff_tcorr_AB.fits	2458830.160555245 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2465205o_pp_e2dsff_tcorr_AB.fits	2458830.167491607 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2468631o_pp_e2dsff_tcorr_AB.fits	2458884.902259177 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2468632o_pp_e2dsff_tcorr_AB.fits	2458884.908101676 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2468633o_pp_e2dsff_tcorr_AB.fits	2458884.913874553 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2468634o_pp_e2dsff_tcorr_AB.fits	2458884.919618301 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2468989o_pp_e2dsff_tcorr_AB.fits	2458888.8651806302	T      	POLAR_FP	Jean-Francois Donati	
science/TOI732/2468990o_pp_e2dsff_tcorr_AB.fits	2458888.8725279947	T      	POLAR_FP	Jean-Francois Donati	
