FILE                                           	BJD               	QCC_ALL	DPRTYPE 	PI_NAME             	
science/TOI736/2468635o_pp_e2dsff_tcorr_AB.fits	2458884.9320655507	T      	POLAR_FP	Jean-Francois Donati	
science/TOI736/2468636o_pp_e2dsff_tcorr_AB.fits	2458884.9463764955	T      	POLAR_FP	Jean-Francois Donati	
science/TOI736/2468637o_pp_e2dsff_tcorr_AB.fits	2458884.960635036 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI736/2468638o_pp_e2dsff_tcorr_AB.fits	2458884.974892275 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI736/2468671o_pp_e2dsff_tcorr_AB.fits	2458885.1090727663	T      	POLAR_FP	Jean-Francois Donati	
science/TOI736/2468672o_pp_e2dsff_tcorr_AB.fits	2458885.123333284 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI736/2468673o_pp_e2dsff_tcorr_AB.fits	2458885.150689549 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI736/2468674o_pp_e2dsff_tcorr_AB.fits	2458885.1659681196	T      	POLAR_FP	Jean-Francois Donati	
science/TOI736/2468993o_pp_e2dsff_tcorr_AB.fits	2458888.8996701613	T      	POLAR_FP	Jean-Francois Donati	
science/TOI736/2468994o_pp_e2dsff_tcorr_AB.fits	2458888.913988134 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI736/2468995o_pp_e2dsff_tcorr_AB.fits	2458888.9282481014	T      	POLAR_FP	Jean-Francois Donati	
science/TOI736/2468996o_pp_e2dsff_tcorr_AB.fits	2458888.942568971 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI736/2469033o_pp_e2dsff_tcorr_AB.fits	2458889.096934632 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI736/2469034o_pp_e2dsff_tcorr_AB.fits	2458889.111193874 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI736/2469035o_pp_e2dsff_tcorr_AB.fits	2458889.1254509147	T      	POLAR_FP	Jean-Francois Donati	
