FILE                                            	BJD               	QCC_ALL	DPRTYPE 	PI_NAME             	
science/TOI1759/2492448o_pp_e2dsff_tcorr_AB.fits	2459006.047578339 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1759/2492449o_pp_e2dsff_tcorr_AB.fits	2459006.0583527978	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1759/2492450o_pp_e2dsff_tcorr_AB.fits	2459006.069132656 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1759/2492451o_pp_e2dsff_tcorr_AB.fits	2459006.079900513 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1759/2493608o_pp_e2dsff_tcorr_AB.fits	2459011.055683871 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1759/2493609o_pp_e2dsff_tcorr_AB.fits	2459011.0665281485	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1759/2493610o_pp_e2dsff_tcorr_AB.fits	2459011.077292223 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1759/2493611o_pp_e2dsff_tcorr_AB.fits	2459011.088067298 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1759/2502740o_pp_e2dsff_tcorr_AB.fits	2459058.086711176 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1759/2502741o_pp_e2dsff_tcorr_AB.fits	2459058.097483477 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1759/2502742o_pp_e2dsff_tcorr_AB.fits	2459058.108256278 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1759/2502743o_pp_e2dsff_tcorr_AB.fits	2459058.1190297785	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1759/2502881o_pp_e2dsff_tcorr_AB.fits	2459058.973896299 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1759/2502882o_pp_e2dsff_tcorr_AB.fits	2459058.9846047005	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1759/2502883o_pp_e2dsff_tcorr_AB.fits	2459058.995313002 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1759/2502884o_pp_e2dsff_tcorr_AB.fits	2459059.0060211024	T      	POLAR_FP	Jean-Francois Donati	
