FILE                                           	BJD               	QCC_ALL	DPRTYPE 	PI_NAME             	
science/TOI727/2571563o_pp_e2dsff_tcorr_AB.fits	2459209.0232365406	T      	POLAR_FP	Jean-Francois Donati	
science/TOI727/2571564o_pp_e2dsff_tcorr_AB.fits	2459209.0374292047	T      	POLAR_FP	Jean-Francois Donati	
science/TOI727/2571565o_pp_e2dsff_tcorr_AB.fits	2459209.0516875708	T      	POLAR_FP	Jean-Francois Donati	
science/TOI727/2571566o_pp_e2dsff_tcorr_AB.fits	2459209.0658782306	T      	POLAR_FP	Jean-Francois Donati	
science/TOI727/2572996o_pp_e2dsff_tcorr_AB.fits	2459215.920748007 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI727/2572997o_pp_e2dsff_tcorr_AB.fits	2459215.934941451 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI727/2572998o_pp_e2dsff_tcorr_AB.fits	2459215.949132794 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI727/2574048o_pp_e2dsff_tcorr_AB.fits	2459220.9481430226	T      	POLAR_FP	Jean-Francois Donati	
science/TOI727/2574049o_pp_e2dsff_tcorr_AB.fits	2459220.9623343605	T      	POLAR_FP	Jean-Francois Donati	
science/TOI727/2574050o_pp_e2dsff_tcorr_AB.fits	2459220.976525796 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI727/2574051o_pp_e2dsff_tcorr_AB.fits	2459220.99071753  	T      	POLAR_FP	Jean-Francois Donati	
science/TOI727/2585378o_pp_e2dsff_tcorr_AB.fits	2459272.948224247 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI727/2585379o_pp_e2dsff_tcorr_AB.fits	2459272.962493187 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI727/2585380o_pp_e2dsff_tcorr_AB.fits	2459272.972194939 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI727/2586034o_pp_e2dsff_tcorr_AB.fits	2459277.88156917  	T      	POLAR_FP	Jean-Francois Donati	
science/TOI727/2586035o_pp_e2dsff_tcorr_AB.fits	2459277.895824515 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI727/2586036o_pp_e2dsff_tcorr_AB.fits	2459277.910015661 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI727/2586037o_pp_e2dsff_tcorr_AB.fits	2459277.9242052045	T      	POLAR_FP	Jean-Francois Donati	
science/TOI727/2600761o_pp_e2dsff_tcorr_AB.fits	2459294.873102763 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI727/2600762o_pp_e2dsff_tcorr_AB.fits	2459294.8873573937	T      	POLAR_FP	Jean-Francois Donati	
