FILE                                            	BJD               	QCC_ALL	DPRTYPE 	PI_NAME             	
science/TOI1732/2572209o_pp_e2dsff_tcorr_AB.fits	2459213.0123295877	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2572210o_pp_e2dsff_tcorr_AB.fits	2459213.026520734 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2572211o_pp_e2dsff_tcorr_AB.fits	2459213.0407765806	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2572212o_pp_e2dsff_tcorr_AB.fits	2459213.0549681243	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2572793o_pp_e2dsff_tcorr_AB.fits	2459214.9842341356	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2572794o_pp_e2dsff_tcorr_AB.fits	2459214.9984256416	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2572795o_pp_e2dsff_tcorr_AB.fits	2459215.012682447 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2572796o_pp_e2dsff_tcorr_AB.fits	2459215.026872751 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2837606o_pp_e2dsff_tcorr_AB.fits	2459944.045849868 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2837607o_pp_e2dsff_tcorr_AB.fits	2459944.0566230686	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2837608o_pp_e2dsff_tcorr_AB.fits	2459944.067330368 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2837609o_pp_e2dsff_tcorr_AB.fits	2459944.078039466 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2837798o_pp_e2dsff_tcorr_AB.fits	2459945.062533987 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2837799o_pp_e2dsff_tcorr_AB.fits	2459945.07330587  	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2837800o_pp_e2dsff_tcorr_AB.fits	2459945.0840786523	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2837801o_pp_e2dsff_tcorr_AB.fits	2459945.0947867334	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2837989o_pp_e2dsff_tcorr_AB.fits	2459946.0231594914	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2837990o_pp_e2dsff_tcorr_AB.fits	2459946.0339318607	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2837991o_pp_e2dsff_tcorr_AB.fits	2459946.0446391287	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2837992o_pp_e2dsff_tcorr_AB.fits	2459946.0553472964	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2838183o_pp_e2dsff_tcorr_AB.fits	2459947.0635125884	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2838184o_pp_e2dsff_tcorr_AB.fits	2459947.0742207384	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2838185o_pp_e2dsff_tcorr_AB.fits	2459947.0849285875	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2838186o_pp_e2dsff_tcorr_AB.fits	2459947.095636736 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2838354o_pp_e2dsff_tcorr_AB.fits	2459948.0884519955	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2838355o_pp_e2dsff_tcorr_AB.fits	2459948.099156027 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2838356o_pp_e2dsff_tcorr_AB.fits	2459948.1099286587	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2838357o_pp_e2dsff_tcorr_AB.fits	2459948.1206359896	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2838519o_pp_e2dsff_tcorr_AB.fits	2459949.0437804027	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2838520o_pp_e2dsff_tcorr_AB.fits	2459949.0544876214	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2838521o_pp_e2dsff_tcorr_AB.fits	2459949.0652600387	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2838522o_pp_e2dsff_tcorr_AB.fits	2459949.0928032813	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2838698o_pp_e2dsff_tcorr_AB.fits	2459950.0630358425	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2838699o_pp_e2dsff_tcorr_AB.fits	2459950.0737435427	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2838700o_pp_e2dsff_tcorr_AB.fits	2459950.0845196433	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2838701o_pp_e2dsff_tcorr_AB.fits	2459950.0952234427	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2839160o_pp_e2dsff_tcorr_AB.fits	2459953.075315938 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2839161o_pp_e2dsff_tcorr_AB.fits	2459953.0860228897	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2839162o_pp_e2dsff_tcorr_AB.fits	2459953.09679634  	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2839163o_pp_e2dsff_tcorr_AB.fits	2459953.10750369  	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2839337o_pp_e2dsff_tcorr_AB.fits	2459954.037025509 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2839338o_pp_e2dsff_tcorr_AB.fits	2459954.0477983463	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2839339o_pp_e2dsff_tcorr_AB.fits	2459954.058505783 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2839340o_pp_e2dsff_tcorr_AB.fits	2459954.0692132185	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2839505o_pp_e2dsff_tcorr_AB.fits	2459954.9891872457	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2839506o_pp_e2dsff_tcorr_AB.fits	2459954.9998953696	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2839507o_pp_e2dsff_tcorr_AB.fits	2459955.010607193 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2839508o_pp_e2dsff_tcorr_AB.fits	2459955.021310816 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2839678o_pp_e2dsff_tcorr_AB.fits	2459956.0061112572	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2839679o_pp_e2dsff_tcorr_AB.fits	2459956.016819264 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2839680o_pp_e2dsff_tcorr_AB.fits	2459956.02752707  	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2839681o_pp_e2dsff_tcorr_AB.fits	2459956.038234575 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2839869o_pp_e2dsff_tcorr_AB.fits	2459957.0414173184	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2839870o_pp_e2dsff_tcorr_AB.fits	2459957.0521893054	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2839871o_pp_e2dsff_tcorr_AB.fits	2459957.0629620925	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2839872o_pp_e2dsff_tcorr_AB.fits	2459957.073669679 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2840040o_pp_e2dsff_tcorr_AB.fits	2459957.9822862777	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2840041o_pp_e2dsff_tcorr_AB.fits	2459957.993062253 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2840042o_pp_e2dsff_tcorr_AB.fits	2459958.003830428 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2840043o_pp_e2dsff_tcorr_AB.fits	2459958.014604401 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2845865o_pp_e2dsff_tcorr_AB.fits	2459977.939109793 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2845866o_pp_e2dsff_tcorr_AB.fits	2459977.949817861 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2845867o_pp_e2dsff_tcorr_AB.fits	2459977.9605898256	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2845868o_pp_e2dsff_tcorr_AB.fits	2459977.9712963924	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2846070o_pp_e2dsff_tcorr_AB.fits	2459978.9834780763	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2846071o_pp_e2dsff_tcorr_AB.fits	2459978.994253224 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2846072o_pp_e2dsff_tcorr_AB.fits	2459979.005021872 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2846073o_pp_e2dsff_tcorr_AB.fits	2459979.0157295214	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2846278o_pp_e2dsff_tcorr_AB.fits	2459981.0130614787	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2846279o_pp_e2dsff_tcorr_AB.fits	2459981.0238331975	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2846280o_pp_e2dsff_tcorr_AB.fits	2459981.034605415 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2846281o_pp_e2dsff_tcorr_AB.fits	2459981.0453769322	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2867917o_pp_e2dsff_tcorr_AB.fits	2460034.853050214 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2867918o_pp_e2dsff_tcorr_AB.fits	2460034.8638210907	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2868062o_pp_e2dsff_tcorr_AB.fits	2460035.8166820053	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1732/2868063o_pp_e2dsff_tcorr_AB.fits	2460035.8274532817	T      	POLAR_FP	Jean-Francois Donati	
