FILE                                            	BJD               	QCC_ALL	DPRTYPE 	PI_NAME             	
science/TOI1278/2491280o_pp_e2dsff_tcorr_AB.fits	2459000.092312181 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2491281o_pp_e2dsff_tcorr_AB.fits	2459000.0961220325	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2491282o_pp_e2dsff_tcorr_AB.fits	2459000.0999202835	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2491283o_pp_e2dsff_tcorr_AB.fits	2459000.103663731 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2491830o_pp_e2dsff_tcorr_AB.fits	2459003.072110281 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2491831o_pp_e2dsff_tcorr_AB.fits	2459003.075913332 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2491832o_pp_e2dsff_tcorr_AB.fits	2459003.0797233838	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2491833o_pp_e2dsff_tcorr_AB.fits	2459003.0834622304	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2492176o_pp_e2dsff_tcorr_AB.fits	2459005.0389737347	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2492177o_pp_e2dsff_tcorr_AB.fits	2459005.042772986 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2492178o_pp_e2dsff_tcorr_AB.fits	2459005.046582238 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2492179o_pp_e2dsff_tcorr_AB.fits	2459005.0503179845	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2492440o_pp_e2dsff_tcorr_AB.fits	2459006.016298515 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2492441o_pp_e2dsff_tcorr_AB.fits	2459006.020102066 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2492442o_pp_e2dsff_tcorr_AB.fits	2459006.023982423 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2492443o_pp_e2dsff_tcorr_AB.fits	2459006.0277178697	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2492825o_pp_e2dsff_tcorr_AB.fits	2459008.0108937444	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2492826o_pp_e2dsff_tcorr_AB.fits	2459008.0147027955	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2492827o_pp_e2dsff_tcorr_AB.fits	2459008.018505845 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2492828o_pp_e2dsff_tcorr_AB.fits	2459008.0222442914	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2492829o_pp_e2dsff_tcorr_AB.fits	2459008.027211918 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2492830o_pp_e2dsff_tcorr_AB.fits	2459008.031017768 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2492831o_pp_e2dsff_tcorr_AB.fits	2459008.034830119 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2492832o_pp_e2dsff_tcorr_AB.fits	2459008.0385716646	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2493012o_pp_e2dsff_tcorr_AB.fits	2459008.969838615 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2493013o_pp_e2dsff_tcorr_AB.fits	2459008.9736423655	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2493014o_pp_e2dsff_tcorr_AB.fits	2459008.977454817 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2493015o_pp_e2dsff_tcorr_AB.fits	2459008.981192963 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2493016o_pp_e2dsff_tcorr_AB.fits	2459008.985964977 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2493017o_pp_e2dsff_tcorr_AB.fits	2459008.9899669406	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2493402o_pp_e2dsff_tcorr_AB.fits	2459010.040580858 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2493403o_pp_e2dsff_tcorr_AB.fits	2459010.0443916065	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2493404o_pp_e2dsff_tcorr_AB.fits	2459010.048194355 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2493405o_pp_e2dsff_tcorr_AB.fits	2459010.051934899 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2493612o_pp_e2dsff_tcorr_AB.fits	2459011.0999151105	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2493613o_pp_e2dsff_tcorr_AB.fits	2459011.103711456 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2493614o_pp_e2dsff_tcorr_AB.fits	2459011.107518802 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2493615o_pp_e2dsff_tcorr_AB.fits	2459011.111260343 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2493616o_pp_e2dsff_tcorr_AB.fits	2459011.1154521136	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2539725o_pp_e2dsff_tcorr_AB.fits	2459153.75002319  	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2539726o_pp_e2dsff_tcorr_AB.fits	2459153.753829867 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2539727o_pp_e2dsff_tcorr_AB.fits	2459153.7575699477	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2539728o_pp_e2dsff_tcorr_AB.fits	2459153.7613108293	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2539923o_pp_e2dsff_tcorr_AB.fits	2459154.737553566 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2539924o_pp_e2dsff_tcorr_AB.fits	2459154.741295146 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2539925o_pp_e2dsff_tcorr_AB.fits	2459154.7450358244	T      	POLAR_FP	Jean-Francois Donati	
science/TOI1278/2539926o_pp_e2dsff_tcorr_AB.fits	2459154.7487769034	T      	POLAR_FP	Jean-Francois Donati	
