FILE                                            	BJD               	QCC_ALL	DPRTYPE 	PI_NAME             	
science/TOI4616/2811368o_pp_e2dsff_tcorr_AB.fits	2459891.9660978517	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2811369o_pp_e2dsff_tcorr_AB.fits	2459891.9768731454	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2811370o_pp_e2dsff_tcorr_AB.fits	2459891.9876413387	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2811371o_pp_e2dsff_tcorr_AB.fits	2459891.998349134 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2812178o_pp_e2dsff_tcorr_AB.fits	2459896.894728517 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2812179o_pp_e2dsff_tcorr_AB.fits	2459896.9055008353	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2812180o_pp_e2dsff_tcorr_AB.fits	2459896.916272653 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2812181o_pp_e2dsff_tcorr_AB.fits	2459896.9269804726	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2813011o_pp_e2dsff_tcorr_AB.fits	2459901.87640895  	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2813012o_pp_e2dsff_tcorr_AB.fits	2459901.8871809915	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2813013o_pp_e2dsff_tcorr_AB.fits	2459901.8979517324	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2813014o_pp_e2dsff_tcorr_AB.fits	2459901.9086589757	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2814627o_pp_e2dsff_tcorr_AB.fits	2459915.85335523  	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2814628o_pp_e2dsff_tcorr_AB.fits	2459915.8641262813	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2814629o_pp_e2dsff_tcorr_AB.fits	2459915.8748978316	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2814630o_pp_e2dsff_tcorr_AB.fits	2459915.885613985 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2814772o_pp_e2dsff_tcorr_AB.fits	2459916.7846782245	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2814773o_pp_e2dsff_tcorr_AB.fits	2459916.795450171 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2814774o_pp_e2dsff_tcorr_AB.fits	2459916.806221816 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2814775o_pp_e2dsff_tcorr_AB.fits	2459916.8169292654	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2815497o_pp_e2dsff_tcorr_AB.fits	2459924.8157372265	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2815498o_pp_e2dsff_tcorr_AB.fits	2459924.8265088834	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2815499o_pp_e2dsff_tcorr_AB.fits	2459924.8372808397	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2815500o_pp_e2dsff_tcorr_AB.fits	2459924.8479881003	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2885815o_pp_e2dsff_tcorr_AB.fits	2460147.044718656 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2885824o_pp_e2dsff_tcorr_AB.fits	2460147.105198526 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2885825o_pp_e2dsff_tcorr_AB.fits	2460147.115907854 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2885826o_pp_e2dsff_tcorr_AB.fits	2460147.126616381 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2885827o_pp_e2dsff_tcorr_AB.fits	2460147.1373264077	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2886123o_pp_e2dsff_tcorr_AB.fits	2460149.100615554 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2886124o_pp_e2dsff_tcorr_AB.fits	2460149.1113233757	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2886125o_pp_e2dsff_tcorr_AB.fits	2460149.1220321963	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2886126o_pp_e2dsff_tcorr_AB.fits	2460149.1328061223	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2886504o_pp_e2dsff_tcorr_AB.fits	2460152.0533180665	T      	POLAR_FP	                    	
science/TOI4616/2886505o_pp_e2dsff_tcorr_AB.fits	2460152.06402738  	T      	POLAR_FP	                    	
science/TOI4616/2886506o_pp_e2dsff_tcorr_AB.fits	2460152.074801399 	T      	POLAR_FP	                    	
science/TOI4616/2886507o_pp_e2dsff_tcorr_AB.fits	2460152.085574917 	T      	POLAR_FP	                    	
science/TOI4616/2886642o_pp_e2dsff_tcorr_AB.fits	2460153.052099386 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2886643o_pp_e2dsff_tcorr_AB.fits	2460153.0628724014	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2886644o_pp_e2dsff_tcorr_AB.fits	2460153.0737084216	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2886645o_pp_e2dsff_tcorr_AB.fits	2460153.084481835 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2889693o_pp_e2dsff_tcorr_AB.fits	2460159.9828303684	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2889694o_pp_e2dsff_tcorr_AB.fits	2460159.993539644 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2889695o_pp_e2dsff_tcorr_AB.fits	2460160.0042487173	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2889696o_pp_e2dsff_tcorr_AB.fits	2460160.0149572906	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2890757o_pp_e2dsff_tcorr_AB.fits	2460167.0223089135	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2890758o_pp_e2dsff_tcorr_AB.fits	2460167.033021332 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI4616/2890759o_pp_e2dsff_tcorr_AB.fits	2460167.043791855 	T      	POLAR_FP	Jean-Francois Donati	
