FILE                                           	BJD               	QCC_ALL	DPRTYPE 	PI_NAME             	
science/TOI233/2437485o_pp_e2dsff_tcorr_AB.fits	2458745.861940129 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI233/2437486o_pp_e2dsff_tcorr_AB.fits	2458745.8657456096	T      	POLAR_FP	Jean-Francois Donati	
science/TOI233/2437487o_pp_e2dsff_tcorr_AB.fits	2458745.8695534896	T      	POLAR_FP	Jean-Francois Donati	
science/TOI233/2437488o_pp_e2dsff_tcorr_AB.fits	2458745.87336107  	T      	POLAR_FP	Jean-Francois Donati	
science/TOI233/2438510o_pp_e2dsff_tcorr_AB.fits	2458752.832497971 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI233/2438511o_pp_e2dsff_tcorr_AB.fits	2458752.836293511 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI233/2438512o_pp_e2dsff_tcorr_AB.fits	2458752.8401056505	T      	POLAR_FP	Jean-Francois Donati	
science/TOI233/2438513o_pp_e2dsff_tcorr_AB.fits	2458752.8439144893	T      	POLAR_FP	Jean-Francois Donati	
science/TOI233/2445997o_pp_e2dsff_tcorr_AB.fits	2458758.885544901 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI233/2445998o_pp_e2dsff_tcorr_AB.fits	2458758.8928944203	T      	POLAR_FP	Jean-Francois Donati	
science/TOI233/2445999o_pp_e2dsff_tcorr_AB.fits	2458758.9002506393	T      	POLAR_FP	Jean-Francois Donati	
science/TOI233/2446000o_pp_e2dsff_tcorr_AB.fits	2458758.9075336615	T      	POLAR_FP	Jean-Francois Donati	
science/TOI233/2447205o_pp_e2dsff_tcorr_AB.fits	2458765.924252469 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI233/2447206o_pp_e2dsff_tcorr_AB.fits	2458765.931538118 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI233/2447207o_pp_e2dsff_tcorr_AB.fits	2458765.9388948614	T      	POLAR_FP	Jean-Francois Donati	
science/TOI233/2447208o_pp_e2dsff_tcorr_AB.fits	2458765.946186409 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI233/2455425o_pp_e2dsff_tcorr_AB.fits	2458794.7837033644	T      	POLAR_FP	Jean-Francois Donati	
science/TOI233/2455426o_pp_e2dsff_tcorr_AB.fits	2458794.791122189 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI233/2455427o_pp_e2dsff_tcorr_AB.fits	2458794.798475119 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI233/2455428o_pp_e2dsff_tcorr_AB.fits	2458794.805828348 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI233/2455899o_pp_e2dsff_tcorr_AB.fits	2458796.829395595 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI233/2455900o_pp_e2dsff_tcorr_AB.fits	2458796.8367521125	T      	POLAR_FP	Jean-Francois Donati	
science/TOI233/2455901o_pp_e2dsff_tcorr_AB.fits	2458796.84410053  	T      	POLAR_FP	Jean-Francois Donati	
science/TOI233/2455902o_pp_e2dsff_tcorr_AB.fits	2458796.8513324573	T      	POLAR_FP	Jean-Francois Donati	
science/TOI233/2456285o_pp_e2dsff_tcorr_AB.fits	2458798.8305138284	T      	POLAR_FP	Jean-Francois Donati	
science/TOI233/2456286o_pp_e2dsff_tcorr_AB.fits	2458798.836263133 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI233/2456288o_pp_e2dsff_tcorr_AB.fits	2458798.843604997 	T      	POLAR_FP	Jean-Francois Donati	
science/TOI233/2456289o_pp_e2dsff_tcorr_AB.fits	2458798.8517322317	T      	POLAR_FP	Jean-Francois Donati	
science/TOI233/2456290o_pp_e2dsff_tcorr_AB.fits	2458798.859794572 	T      	POLAR_FP	Jean-Francois Donati	
